0.115793,1.930929,-1.193065,1.328343,0.820827,-0.863443,0.013000
0.115793,1.930929,-1.193065,1.328343,0.819920,-0.857338,0.012800
0.115793,1.930929,-1.193065,1.327401,0.816466,-0.846976,0.012700
0.115793,1.929882,-1.193065,1.322203,0.812856,-0.833980,0.012600
0.115793,1.927579,-1.196711,1.307759,0.808634,-0.818193,0.012400
0.115793,1.922276,-1.198019,1.295915,0.802947,-0.806802,0.012400
0.115793,1.913659,-1.198019,1.275558,0.793214,-0.785817,0.012400
0.115793,1.906054,-1.198019,1.258532,0.783462,-0.773589,0.012400
0.115793,1.895308,-1.198019,1.238943,0.770938,-0.761431,0.012400
0.115793,1.883097,-1.198019,1.209340,0.756564,-0.741736,0.012400
0.115793,1.874358,-1.198019,1.189419,0.744353,-0.730747,0.012400
0.115793,1.856722,-1.198019,1.151060,0.728618,-0.711541,0.012400
0.115793,1.843046,-1.198019,1.121318,0.719181,-0.695492,0.012300
0.115793,1.826893,-1.198019,1.083499,0.708959,-0.675292,0.012000
0.115793,1.811769,-1.198019,1.045628,0.712029,-0.657342,0.011600
0.115793,1.800500,-1.198019,1.014595,0.702801,-0.642881,0.011300
0.115793,1.786178,-1.198019,0.972590,0.690503,-0.621216,0.010700
0.115793,1.777927,-1.198019,0.955425,0.686160,-0.610418,0.010400
0.115793,1.763170,-1.198019,0.913577,0.682514,-0.587043,0.010300
0.115793,1.751133,-1.198019,0.891406,0.682235,-0.567209,0.010300
0.115793,1.741836,-1.198019,0.867473,0.682235,-0.545491,0.010200
0.115793,1.731212,-1.198019,0.842755,0.687084,-0.521419,0.010200
0.115793,1.726398,-1.198019,0.820618,0.691218,-0.502021,0.010200
0.115793,1.721479,-1.198019,0.794033,0.693678,-0.481856,0.010200
0.115793,1.717920,-1.198019,0.769176,0.699888,-0.457521,0.010300
0.115793,1.714187,-1.198019,0.745434,0.706587,-0.441717,0.010700
0.115793,1.711431,-1.198019,0.727310,0.714384,-0.420749,0.010900
0.115793,1.707611,-1.198019,0.711977,0.720001,-0.405364,0.011600
0.115793,1.705378,-1.198019,0.696678,0.723333,-0.388583,0.012300
0.117136,1.701104,-1.198019,0.678990,0.723333,-0.371139,0.013600
0.119090,1.697266,-1.198019,0.663203,0.722304,-0.359346,0.014700
0.128283,1.691580,-1.198019,0.635886,0.717350,-0.338588,0.016200
0.134790,1.688248,-1.198019,0.620954,0.714942,-0.325174,0.017000
0.146442,1.684427,-1.198019,0.600754,0.711244,-0.305392,0.018000
0.160921,1.681881,-1.198019,0.579333,0.703429,-0.281023,0.018900
0.170567,1.682090,-1.198019,0.566476,0.698458,-0.264608,0.019400
0.181592,1.682090,-1.198019,0.551719,0.693800,-0.250077,0.020000
0.192058,1.682090,-1.198019,0.540084,0.690189,-0.236785,0.020200
0.201112,1.682090,-1.198019,0.530402,0.685636,-0.226039,0.020500
0.214177,1.682090,-1.198019,0.519081,0.675571,-0.212887,0.021000
0.223894,1.682090,-1.198019,0.512278,0.669047,-0.203484,0.021400
0.234098,1.682090,-1.198019,0.505074,0.661790,-0.192652,0.021600
0.244024,1.682090,-1.198019,0.500259,0.656470,-0.186860,0.022100
0.256811,1.682090,-1.198019,0.496386,0.652388,-0.179255,0.022600
0.267120,1.683137,-1.198019,0.493892,0.647783,-0.169800,0.022900
0.274917,1.683137,-1.198019,0.493892,0.645986,-0.164933,0.023000
0.285349,1.686468,-1.198019,0.491642,0.644364,-0.161357,0.023400
0.291873,1.689033,-1.198019,0.490595,0.642271,-0.157729,0.023600
0.301153,1.693900,-1.198019,0.490700,0.636287,-0.155356,0.023800
0.308951,1.699778,-1.198019,0.490700,0.634264,-0.153246,0.024000
0.321598,1.706616,-1.198019,0.490700,0.628455,-0.147594,0.024400
0.332169,1.713350,-1.198019,0.490700,0.623815,-0.143407,0.024800
0.340629,1.717746,-1.198019,0.490700,0.618843,-0.139255,0.025100
0.349438,1.723223,-1.198019,0.490700,0.613872,-0.137773,0.025300
0.358788,1.728892,-1.198019,0.490700,0.611482,-0.135086,0.025600
0.367859,1.735172,-1.198019,0.490700,0.605185,-0.133185,0.025700
0.374278,1.739969,-1.198019,0.490700,0.599707,-0.131946,0.025800
0.381082,1.743859,-1.198019,0.490700,0.594282,-0.128754,0.025900
0.388443,1.752442,-1.198019,0.490700,0.590305,-0.125300,0.026000
0.395700,1.756925,-1.198019,0.491624,0.585421,-0.121707,0.026000
0.402660,1.763990,-1.198019,0.491624,0.582316,-0.119212,0.026200
0.408347,1.769345,-1.198019,0.492549,0.578652,-0.115584,0.026500
0.415900,1.776288,-1.198019,0.492566,0.572495,-0.114101,0.026800
0.422145,1.783562,-1.198019,0.492566,0.565273,-0.112182,0.027000
0.428861,1.790574,-1.198019,0.494660,0.560720,-0.110979,0.027100
0.432664,1.796401,-1.198019,0.494660,0.558679,-0.110979,0.027300
0.436449,1.802262,-1.198019,0.497834,0.557632,-0.110979,0.027500
0.441647,1.808908,-1.198019,0.499125,0.551579,-0.108031,0.027900
0.441700,1.811071,-1.198019,0.499125,0.550759,-0.106949,0.028100
0.442502,1.816287,-1.198019,0.500904,0.547550,-0.106949,0.028400
0.442798,1.820874,-1.198019,0.500904,0.546800,-0.106670,0.028900
0.442798,1.825323,-1.198019,0.500904,0.542857,-0.106670,0.029600
0.442798,1.828655,-1.198019,0.500904,0.541915,-0.106670,0.030300
0.442798,1.828672,-1.198019,0.500904,0.538496,-0.106670,0.030900
0.442798,1.828672,-1.198019,0.501812,0.535269,-0.106670,0.031600
0.442798,1.828672,-1.198019,0.501829,0.531972,-0.106670,0.032400
0.442798,1.828672,-1.198019,0.501829,0.529425,-0.106670,0.033200
0.442798,1.828672,-1.198019,0.501829,0.528501,-0.106670,0.034100
0.442798,1.826143,-1.198019,0.505091,0.528501,-0.106670,0.035400
0.442798,1.822811,-1.198019,0.505335,0.528030,-0.106670,0.036600
0.442798,1.813217,-1.198019,0.506138,0.521977,-0.106670,0.038200
0.442798,1.804599,-1.198019,0.505231,0.517755,-0.106670,0.040000
0.442798,1.792545,-1.198019,0.503748,0.510621,-0.107682,0.041400
0.442798,1.770845,-1.198019,0.497171,0.498881,-0.114223,0.043100
0.442798,1.751064,-1.198019,0.490543,0.486775,-0.119614,0.044200
0.442798,1.719490,-1.198019,0.476012,0.465685,-0.129888,0.045100
0.442798,1.694667,-1.198019,0.459231,0.450770,-0.136970,0.045500
0.442798,1.667350,-1.198019,0.437216,0.435385,-0.141314,0.045700
0.442798,1.633474,-1.198019,0.403375,0.414068,-0.142221,0.045900
0.442798,1.604761,-1.198019,0.368452,0.400340,-0.141296,0.045800
0.442798,1.562773,-1.197147,0.308637,0.382756,-0.135278,0.045800
